,title,release_date,snippet,teaser_text,teaser_title,href
168,SPD stellt Union Fragenkatalog zur Impfsituation,2021-01-05T11:40:13Z, <em>BioNTech</em> und Moderna ausschlug. Laut Medienberichten hätte <em>BioNTech</em> 400 bis 500 Millionen Dosen angeboten – statt der vertraglich am 11. November vereinbarten 200 plus 100 Millionen Impfdosen. Moderna hätte,Union und SPD haben gemeinsam über das Vorgehen in der Pandemie entschieden. Mit der europäisch abgestimmten Impfstoffbeschaffung ist die SPD aber nicht zufrieden.,SPD stellt Union Fragenkatalog zur Impfsituation,http://www.zeit.de/politik/deutschland/2021-01/corona-politik-union-spd-pandemie-vorgehen-impfungen
169,Wir Samariter,2021-01-05T11:34:31Z," <em>BioNTech</em>/Pfizer.
Seit Tagen werfen konservativere Kollegen der Bundesregierung vor, sie habe ohne Not und obendrein erfolglos ihr Verhandlungsmandat an die EU-Kommission abgegeben. Sie hätte viel robuster","Deutschland quält die Frage, ob es bei der Impfstoffverteilung mal wieder zu uneigennützig war. Während der große Teil der Welt noch Jahre auf die Impfung warten muss.",Wir Samariter,http://www.zeit.de/gesellschaft/zeitgeschehen/2021-01/impfstoffverteilung-coronavirus-deutschland-reihenfolge
170,Strenge Ausgangsbeschränkungen und Kontaktbeschränkungen im Gespräch,2021-01-05T09:28:02Z," vierseitigen Fragenkatalog rund um das Thema Impfen. Unter anderem will die SPD demnach wissen, warum die EU so wenig Impfdosen bestellt habe und warum sie höhere Lieferangebote von <em>BioNTech</em> und Moderna",Bund und Länder beraten über eine Lockdown-Verlängerung. Laut Medien soll es neue Kontaktreduzierungen geben. Auch eine Einschränkung des Bewegungsradius wird diskutiert.,Strenge Ausgangsbeschränkungen und Kontaktbeschränkungen im Gespräch,http://www.zeit.de/politik/deutschland/2021-01/corona-gipfel-lockdown-bund-laender-massnahmen-schulen
171,Impfstoff als Luxusgut,2021-01-05T05:04:24Z," Impfstoffs von <em>BioNTech</em>/Pfizer zu schnell, den anderen zu langsam. Wieder andere beklagen, dass es bislang zu wenige Impfstoffdosen gibt und stören sich an der Reihenfolge der Impfungen. Die meisten dieser",Geld regiert die Welt – das gilt auch bei der Verteilung des Corona-Impfstoffs. Arme Länder gehen leer aus. Außerdem: Wie hilft Deutschland Geflüchteten in Bosnien?,Impfstoff als Luxusgut,http://www.zeit.de/politik/2021-01/impfstoffverteilung-corona-soziale-ungleichheit-bosnien-fluechtlinge-nachrichtenpodcast
172,Hamburgs Schulen und die Digitalisierung,2021-01-04T09:00:03Z," deutlich zu wenig <em>Biontech</em>-Impfstoff bestellt"", sagte Tschentscher am Sonntagabend der ""Bild"". Die Verteilung auf die Länder erfolge zudem anhand der Bevölkerungszahlen, sodass Hamburg nur mit etwa 1,85","Verdammt, jetzt ist das Bild eingefroren. Außerdem: Impfstoff-Verteilung: Tschentscher sieht Hamburg benachteiligt, Polizei meldet ruhige Silvesternacht",Hamburgs Schulen und die Digitalisierung,http://www.zeit.de/hamburg/2021-01/elbvertiefung-04-01-2021
173,"Ziemiak sieht ""plumpe Manöver"" bei der SPD",2021-01-03T10:50:56Z," werden. Bartsch sagte weiterhin: ""Es kann nicht sein, dass der <em>Biontech</em>-Impfstoff mit 375 Millionen Euro Steuergeld gefördert und dann weniger abgenommen als angeboten wird."" Dass jetzt nachgeordert werden",Mehrere SPD-Politiker haben Gesundheitsminister Jens Spahn Versagen bei der Impfstoffverteilung vorgeworfen. Nun verteidigt ihn unter anderem der CDU-Generalsekretär.,"Ziemiak sieht ""plumpe Manöver"" bei der SPD",http://www.zeit.de/politik/deutschland/2021-01/kritik-corona-impfung-paul-ziemiak-cdu-spd
174,"Christian Drosten erwartet ""sehr komplizierte"" erste Jahreshälfte",2021-01-03T10:22:39Z," Vorlauf bestellen müssen und zu dem Zeitpunkt noch gar nicht gewusst, ""ob der betreffende Impfstoff auch funktionieren würde"". Der Wissenschaftler verwies darauf, dass nach dem <em>BioNTech</em>-Impfstoff nun",Der Charité-Virologe will sich an Kritik zur Impfstoffbeschaffung nicht beteiligen. Dringend empfiehlt er die schnelle Zulassung des AstraZeneca-Impfstoffs in der EU.,"Christian Drosten erwartet ""sehr komplizierte"" erste Jahreshälfte",http://www.zeit.de/wissen/gesundheit/2021-01/corona-pandemie-christian-drosten-prognose-impfung
175,Pfizer reduziert Impfstoff-Lieferungen auch an Deutschland,2021-01-15T13:33:11Z,", dass Pfizer die Liefermenge seines gemeinsam mit <em>BioNTech</em> entwickelten Corona-Impfstoffes an europäische Länder senken werde. ""Die zeitweise Senkung wird alle europäischen Länder betreffen"", hieß es","Um mehr Impfstoff herstellen zu können, muss Pfizer die Produktion nach eigenen Angaben zunächst herunterfahren. Ab Ende Februar stünde dann mehr zur Verfügung.",Pfizer reduziert Impfstoff-Lieferungen auch an Deutschland,http://www.zeit.de/wissen/2021-01/corona-impfungen-pfizer-impfstoff-lieferkuerzungen-europa
176,So läuft die Impfkampagne in anderen Ländern,2021-01-15T09:58:53Z," Regierung auf deren Erforschung, Erprobung und Herstellung im eigenen Land. Bereits im August hatte Gesundheitsminister General Eduardo Pazuello ein Angebot zum Kauf mehrerer Millionen Dosen des <em>BioNTech</em>","Impfstoffe entscheiden über den weiteren Verlauf der Epidemie. Wie gehen andere Staaten dabei vor? Unsere Autoren berichten über China, Indien, Brasilien und Südafrika.",So läuft die Impfkampagne in anderen Ländern,http://www.zeit.de/gesellschaft/zeitgeschehen/2021-01/corona-impfstrategien-china-brasilien-indien-suedafrika
177,Der Kollaps als Alltag,2021-01-14T17:03:06Z," Belastung aushalten kann, bis die Impfungen beginnen, ist fraglich. Libanon soll Mitte Februar seine erste Lieferung von Covid-19-Impfstoffen von Pfizer-<em>BioNTech</em> erhalten. Laut der Regierung können mit den","Viele Neuinfektionen, überlastete Krankenhäuser, Panikkäufe: Der Libanon erlebt die bisher schlimmsten Wochen der Pandemie. Ein äußerst harter Lockdown soll helfen.",Der Kollaps als Alltag,http://www.zeit.de/politik/ausland/2021-01/libanon-corona-krise-strenger-lockdown-intensivbetten-wirtschaftskrise-regierungskritik
178,Ein Angeklagter mit großen Ambitionen,2021-01-13T16:26:50Z," gefragt, ob seine Ausbildung zum Bankkaufmann ihm denn das Rüstzeug für so eine Pandemiebekämpfung verschafft habe? Fakt ist, dass es neben der zunächst eher bescheidenen staatlichen Förderung für <em>BioNTech</em>",Jens Spahn verteidigt im Bundestag sich und seine Impfstrategie mit allen Kräften. Auf dem CDU-Parteitag am Samstag geht es auch um seine Zukunft.,Ein Angeklagter mit großen Ambitionen,http://www.zeit.de/politik/deutschland/2021-01/jens-spahn-cdu-parteitag-impfstrategie-politische-zukunft
179,Eine Dosis Schuld,2021-01-13T15:55:30Z,In der Nacht vom 25. auf den 26. Dezember 2020 stellt die Staatskanzlei von Nordrhein-Westfalen ein Video ins Netz. Es zeigt die erste Lieferung des Impfstoffs der Firma <em>BioNTech</em> für das größte,Haben Bundesregierung und EU zu wenig Impfstoff bestellt? Womöglich waren sie zu geizig. Ein Lehrstück über politische Entscheidungen in der Pandemie.,Eine Dosis Schuld,http://www.zeit.de/2021/03/corona-impfstoff-eu-bundesregierung-bestellung-logistik
180,Die USA geben am meisten,2021-01-13T15:55:18Z," typisch für die Arzneimittel-Entwicklung. Meist sind es kleinere Biotech-Unternehmen, wie etwa die Mainzer Firma <em>BioNTech</em> oder Moderna aus den USA, die mit dem Geld von Risikokapitalgebern an neuen Stoffen",Wie Staaten die Entwicklung von Impfstoffen fördern,Die USA geben am meisten,http://www.zeit.de/2021/03/corona-impfstoffentwicklung-foerderung-usa-pharmaindustrie
181,Ein Herz für Europa,2021-01-13T15:53:40Z, deutschen Covid-19-Impfstoffhersteller <em>BioNTech</em> zum Erfolg verhalf. Oder sie müssen alternativ eine sehr umfangreiche öffentliche Förderung erhalten. Carmat bekam im Dezember 2018 Letzteres: einen Kredit über,Erstmals beteiligt sich die EU direkt an zwei Medizintechnik-Herstellern. Sie bringen neue Kunstherzen und Herzpumpen auf den Markt. Lassen sich so Innovationen fördern?,Ein Herz für Europa,http://www.zeit.de/2021/03/medizintechnik-eu-foerderung-carmat-corwave-finanzierung
182,Das wird Spritze!,2021-01-13T15:53:36Z," der eilige Passant da vorn ein Mainzer Geimpfter (also einer, der den <em>BioNTech</em>-Pfizer-Stoff erhielt) oder ein Tübinger (einer, der den Bayer-Curevac-Stoff in sich hat)? Da, in dem Bungalow, soll ein mit","Im Fernsehen sieht man sie nun ständig: Oberarme, in die eine Impfnadel dringt. Durch sie fließt die Zukunft. Schon jetzt ist die Impfspritze das Symbol des Jahres 2021.",Das wird Spritze!,http://www.zeit.de/2021/03/impfungen-coronavirus-nadeln-medien-impfsstrategie
183,Bund gibt Moderna-Impfstoff in Berlin und Brandenburg frei,2021-01-13T15:20:18Z," der von <em>BioNTech</em> und Pfizer. Er hat aber den logistischen Vorteil, dass die Vakzine bei einer Temperatur von minus 20 Grad statt minus 70 Grad gelagert werden kann. In den USA, Kanada und anderen","Es war die erste Lieferung von Moderna – und sie begann mit Kühlproblemen. Nun sagt das Bundesgesundheitsministerium: ""Der Impfstoff kann unbedenklich verwendet werden.""",Bund gibt Moderna-Impfstoff in Berlin und Brandenburg frei,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfungen-moderna-vakzine-impfstoff-berlin-brandenburg
184,Markus Söder bringt Impfpflicht für Pflegekräfte ins Gespräch,2021-01-12T07:13:07Z," zugutekommen. In Marburg soll Ende Februar ein neues Werk der Firma <em>BioNTech</em> die Produktion aufnehmen. Die Pharmaallianz könne noch zusätzliche Produktionsstätten schaffen.
Zudem forderte Söder ""dringend mehr","Der CSU-Chef beklagt eine ""zu hohe Impfverweigerung"" unter Pflegekräften. Der deutsche Ethikrat solle deshalb Vorschläge für eine mögliche Impflicht machen.",Markus Söder bringt Impfpflicht für Pflegekräfte ins Gespräch,http://www.zeit.de/politik/deutschland/2021-01/impfpflicht-corona-impfungen-markus-soeder-pflegekraefte-ethikrat
185,Krankenwagen warten bis zu neun Stunden vor der Notaufnahme,2021-01-11T14:23:30Z," weiter in der Schule und bringen das Virus nach Hause. Mehr noch: Seit die Regierung die drei Impfstoffe von <em>BioNTech</em>-Pfizer, Oxford-AstraZeneca und Moderna genehmigt hat, fühlen sich viele plötzlich","In Großbritannien breitet sich die neue Variante des Coronavirus unkontrolliert aus. Die Regierung fleht die Bevölkerung an, sich endlich an die Maßnahmen zu halten.",Krankenwagen warten bis zu neun Stunden vor der Notaufnahme,http://www.zeit.de/politik/ausland/2021-01/corona-krise-grossbritannien-notsituation-intensivbetten-virusvariante-lockdown-impfung
186,So viele Menschen wurden bisher gegen Covid-19 geimpft,2021-01-11T13:26:07Z," Bundesländer haben bisher rund 8,75 Millionen Dosen des <em>BioNTech</em>-Impfstoffs geliefert bekommen. Dazu kamen bisher rund 3,06 Millionen Einheiten des Herstellers AstraZeneca und 679.000 Dosen des Herstellers","In Deutschland wird der erste Corona-Impfstoff verabreicht. Wir zeigen auf einer Karte, wie die Impfungen vorankommen, und vergleichen dies international.",So viele Menschen wurden bisher gegen Covid-19 geimpft,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfung-deutschland-anzahl-impfquote-aktuelle-zahlen-karte
187,Schneechaos behindert Impfungen in Spanien,2021-01-11T12:52:47Z,": 350.000 Dosen des Impfstoffs von <em>BioNTech</em> und Pfizer sollten am Flughafen in Madrid eintreffen. Doch weil Landungen dort momentan nicht möglich sind, wurde die Lieferung in die nördliche Stadt Vitoria","Madrid versinkt im Schnee, Schulen, Kindergärten und der Großmarkt bleiben geschlossen. Probleme gibt es auch bei den Impflieferungen: Sie mussten umgeleitet werden.",Schneechaos behindert Impfungen in Spanien,http://www.zeit.de/gesellschaft/zeitgeschehen/2021-01/corona-impfung-spanien-pandemie-schnee-eis
188,"Nur mal kurz die Impfung schieben, halbieren, mischen?",2021-01-11T06:42:56Z," <em>BioNTech</em>/Pfizer und Moderna angegeben, zwischen der Erst- und Zweitimpfung des Impfstoffs von <em>BioNTech</em>/Pfizer 21 Tage und bei dem Moderna-Impfstoff 28 Tage verstreichen zu lassen ‒ so hatten es die","Die Briten wollen die zweite Impfdosis verzögern, um schneller voranzukommen. Hierzulande soll das nicht kommen. Nur: Wie sinnvoll ist das? Die Impfstrategien im Check","Nur mal kurz die Impfung schieben, halbieren, mischen?",http://www.zeit.de/wissen/gesundheit/2021-01/impfstrategie-coronavirus-grossbritannien-dosierung-verzoegern-deutschland
189,"""Die Corona-Impfung ist ein Traum für Verschwörungstheoretiker""",2021-01-23T10:55:05Z," vergleichsweise schnell zugelassen wurde, und zumindest im Fall des mRNA-Impfstoffs von <em>BioNTech</em> und Pfizer auch eine völlig neuartige Methode. Das wirkt wie ein guter Nährboden für Skepsis.
Butter: Natürlich, die","Verschwörungstheoretiker seien in der Pandemie extremer geworden, sagt Forscher Michael Butter. Trotzdem ist er dagegen, sie in sozialen Medien einfach zu löschen.","""Die Corona-Impfung ist ein Traum für Verschwörungs­theoretiker""",http://www.zeit.de/digital/internet/2021-01/michael-butter-verschwoerungstheorien-corona-impfung-soziale-medien-querdenken
190,Sie machen einfach mal,2021-01-23T07:28:19Z," Impfstoff-Beschaffung ist europäisch, solidarisch gelöst. Der Unterschied zwischen EU und Israel ist dabei auch ein finanzieller. Israels Regierung hat deutlich mehr für den Impfstoff von <em>BioNTech</em>/Pfizer","Hier sind sogar schon die Studenten dran: Israel kann auch deshalb so schnell impfen, weil es weniger perfektionistisch ist als Deutschland.",Sie machen einfach mal,http://www.zeit.de/politik/ausland/2021-01/israel-coronavirus-impfung-infektionszahl-pandemie
191,AstraZeneca kürzt Impfstofflieferungen in die EU drastisch,2021-01-22T23:50:27Z," genutzt. Für kommende Woche wird auch eine Zulassung in der Europäischen Union erwartet.
In dieser Woche ist es bereits zu einem Lieferengpass der Impfstoffhersteller <em>BioNTech</em> und Pfizer gekommen",Nach Lieferengpässen bei BioNTech gibt es auch mit dem britischen Hersteller AstraZeneca Probleme. Laut einem Insider verspricht er nur noch 31 statt 80 Millionen Dosen.,AstraZeneca kürzt Impfstofflieferungen in die EU drastisch,http://www.zeit.de/politik/ausland/2021-01/corona-impfung-impfstoff-lieferung-eu-kritik
192,Wie lange ruckelt das noch?,2021-01-22T14:42:30Z, Nachrichten – und war baff. Das Gesundheitsministerium Nordrhein-Westfalen teilte mit: <em>BioNTech</em> und Pfizer liefern weniger Impfstoff. Die Bestellungen werden storniert. Eine Änderung der Impfplanung sei,"BioNTech/Pfizer liefert weniger Impfstoff als vereinbart. Der Mangel sorgt für weitere Verzögerungen, Italien will klagen. Hat die Pharmaindustrie zu viel versprochen?",Wie lange ruckelt das noch?,http://www.zeit.de/politik/deutschland/2021-01/corona-impfung-engpass-biontech-pfizer-impfstoffmangel-pharmaindustrie
193,EU-Staaten wollen nicht notwendige Reisen einschränken,2021-01-21T23:38:15Z, außerhalb der bereits genehmigten Vakzine der Pharmakonzerne <em>BioNTech</em>-Pfizer und Moderna.,"Wer nicht reisen muss, soll zu Hause bleiben. So wollen die Länder der EU die neuen Virusmutationen in Schach halten. Die Grenzen sollen aber weiter offen bleiben.",EU-Staaten wollen nicht notwendige Reisen einschränken,http://www.zeit.de/politik/ausland/2021-01/eu-gipfel-bruessel-reisen-coronavirus
194,Angespannt vernünftig,2021-01-21T15:46:02Z," richtig gewesen. Und, generell, dass es bereits nach einem Jahr einen Impfstoff gibt, an dem das Mainzer Start-up <em>BioNTech</em> ""Tag und Nacht"" arbeite, sei ein Segen. ""Davon profitieren wir alle. Was wollen wir","Die Kanzlerin erklärt erneut ihre Corona-Politik. Sie äußert Mitgefühl für die Zumutungen des Lockdowns, aber ihr politisches Kernmetier bleibt ein anderes.",Angespannt vernünftig,http://www.zeit.de/politik/deutschland/2021-01/angela-merkel-coronavirus-lockdown-neuinfektion-mutation-kritik
195,"""Die Corona-Impfung verändert Ihr Erbgut nicht""",2021-01-21T12:56:00Z,".
ZEIT ONLINE: Welchen Impfstoff haben Sie bekommen?
Sander: Ich habe die erste Dosis des Impfstoffs von <em>BioNTech</em> und Pfizer bekommen. Zwischen dem und dem von Moderna sehe ich aber – einmal abgesehen von","Niemand muss fürchten, dass Impfstoffe ihm schaden, sagt der Infektiologe Leif Erik Sander. Er spricht über berechtigte Sorgen, Mutanten und unsere Zukunft mit dem Virus.","""Die Corona-Impfung verändert Ihr Erbgut nicht""",http://www.zeit.de/wissen/gesundheit/2021-01/leif-erik-sander-coronavirus-impfung-infektiologe-mutationen-mrna-herdenimmunitaet
196,"""Ich kann nicht garantieren, wie viele Menschen sich impfen lassen""",2021-01-21T10:38:47Z," Impfstoff in Deutschland vorhanden sei, liege daran, dass in den Anlagen von Pfizer produziert werde. ""<em>BioNTech</em> ist ein Start-up"", betonte die Kanzlerin. Pfizer habe sich nun entschieden, seine Produktion","Infektionszahlen gehen zurück, die Lage entspanne sich leicht. Europa müsse jedoch geeint vorgehen, Kitas und Schulen hätten bei Öffnungen Vorrang, sagte die Kanzlerin.","""Ich kann nicht garantieren, wie viele Menschen sich impfen lassen""",http://www.zeit.de/politik/deutschland/2021-01/angela-merkel-pressekonferenz-coronavirus-massnahmen-joe-biden
197,Spitzenpolitiker warnen vor Grenzschließungen in Europa,2021-01-21T09:20:05Z," halten ist, wird aber angesichts der Lieferengpässe etwa bei <em>BioNTech</em> und seinem Partner Pfizer diskutiert.
Die EU-Kommission hält den Zeitplan dennoch für umsetzbar und rechnet dabei auch mit der",Vor dem Gipfel der europäischen Regierungschefs am Abend warnen Politiker aller Parteien vor erneuten Grenzschließungen. Alle EU-Länder müssten nun synchron handeln.,Spitzenpolitiker warnen vor Grenzschließungen in Europa,http://www.zeit.de/politik/ausland/2021-01/eu-corona-gipfel-impfung-pandemie-impfpass-grenzschliessungen-grenzkontrollen
198,Drei verdächtige Mutanten,2021-01-20T15:54:43Z," <em>BioNTech</em> wirksam ist. Irgendwann kann aber eine Mutante entstehen, gegen die die momentan verfügbaren Vakzinen nicht mehr so gut oder gar nicht mehr helfen. Aber – noch eine gute Nachricht – auch da gibt es","Die Varianten von Sars-CoV-2 aus Großbritannien, Südafrika und Brasilien sind Grund zur Sorge, bevor man ihre Fähigkeiten genau kennt. Warum ist das so? Ein Überblick",Was über die drei verdächtigen Mutanten bekannt ist,http://www.zeit.de/2021/04/coronavirus-mutation-varianten-england-b117-ansteckung-suedafrika
199,Nach den Regeln der Natur,2021-01-20T15:53:26Z," in Teilen Brasiliens aussehen.
Auch wenn keine politische Maßnahme das Eintreten dieses Szenarios vermeiden kann, bleibt immerhin die Aussicht, dass die mRNA-Vakzinen von <em>BioNTech</em>, Moderna und später im Jahr","Viren verändern sich unablässig. Sie können nicht anders. Die Evolution zeigt: Es war zu erwarten, dass Corona-Mutationen Politik und Wissenschaft vor sich hertreiben.",Sars-CoV-2 folgt nur den Regeln der Natur,http://www.zeit.de/2021/04/viren-corona-mutation-sars-cov-2-b117-immunitaet
200,Der Unterschätzte,2021-01-20T11:14:19Z," eigenen Industriepolitik. Laschet, der derzeit die einzig verbliebene schwarz-gelbe Regierung führt, steht für das ""<em>BioNTech</em>-Modell"", das viele Grüne mit Abscheu und Entsetzen betrachten: Gentechnik, Big",Kann man jemandem beim Umarmen den Arm umdrehen? Eigentlich nicht. Aber der neue CDU-Chef Armin Laschet kann es.,Der Unterschätzte,http://www.zeit.de/2021/04/armin-laschet-cdu-vorsitzender-rechtsextremismus
201,"""Eine ganze Schülergeneration wird lebenslang Nachteile erfahren""",2021-01-20T03:28:53Z," durch die geringen Impfstoffmengen, die wir bekommen."" Der Lieferengpass bei Pfizer/ <em>BioNTech</em> bringe die Planung vor Ort durcheinander und mache Terminvergaben schwierig.",Der Deutsche Lehrerverband und Jugendmedizinerinnen äußern scharfe Kritik an den neuen Corona-Maßnahmen. Lob kommt hingegen aus dem öffentlichen Nahverkehr.,"""Eine ganze Schülergeneration wird lebenslang Nachteile erfahren""",http://www.zeit.de/politik/deutschland/2021-01/corona-massnahmen-beschluesse-bund-laender-reaktionen-schule-wirtschaft
202,Renzis Ruin,2021-01-19T05:05:25Z," mehr als 3,8 Millionen, mehr als 400.000 Personen haben sogar schon ihre zweite Dosis des Impfstoffs von <em>BioNTech</em>/Pfizer oder Oxford/AstraZeneca erhalten. Bis Mitte Februar sollen alle Menschen über 70","Die Koalition ist geplatzt, Italien steht in der Corona-Krise ohne Regierung da – wie geht es weiter? Und: Warum impft Großbritannien so viel schneller als Deutschland?",Renzis Ruin,http://www.zeit.de/politik/2021-01/regierungskrise-italien-giuseppe-conte-corona-impfung-grossbritannien-nachrichtenpodcast
203,Wo die Impfungen stocken,2021-01-18T17:14:25Z," Dosen des Impfstoffs von <em>BioNTech</em> erhalten. Fast 90 Prozent der ersten beiden Chargen gingen in die Krankenhäuser, der eher übersichtliche Rest wurde unter anderem von mobilen Teams in den Pflegeheimen",Wie kommen die Bundesländer mit den Corona-Impfungen voran und woran hakt es? Die Organisation und der Fortschritt in einigen Ländern zeigen große Unterschiede.,Wo die Impfungen stocken,http://www.zeit.de/gesellschaft/2021-01/corona-impfungen-bundeslaender-impfstrategien-impfstoff-logistik-faq
204,Bald könnte auch nachts geimpft werden,2021-01-18T10:56:57Z," vorgegeben hatte. Mehr als 3,5 Millionen Menschen sind bereits mit dem Impfstoff von <em>BioNTech</em>/Pfizer oder Oxford/AstraZeneca geimpft worden. Mehr als 400.000 Personen haben auch ihre zweite Dosis bereits",Bis Mitte Februar sollen in Großbritannien alle Menschen über 70 geimpft sein. Die Regierung lässt im Eiltempo immunisieren. Impfstoff ist reichlich vorhanden.,Bald könnte auch nachts geimpft werden,http://www.zeit.de/politik/ausland/2021-01/corona-impfkampagne-impfung-grossbritannien-boris-johnson-rekordtempo
205,Jens Spahn ordnet Suche nach Virusmutationen an,2021-01-18T10:47:56Z,". 
Die Partnerfirma des Mainzer Herstellers <em>BioNTech</em> hatte vergangene Woche überraschend eine vorübergehende Drosselung der Produktion angekündigt. Weil man Impfstoff für die zweite Impfung zurückgelegt","Labore sollen künftig gezielt nach Virusvarianten suchen. Der Bundesgesundheitsminister will, dass künftig mindestens fünf Prozent der Positivproben untersucht werden.",Jens Spahn ordnet Suche nach Virusmutationen an,http://www.zeit.de/wissen/gesundheit/2021-01/corona-mutationen-jens-spahn-varianten-sequenzierung-forschung
206,Wie Marc Fielmann das Brillengeschäft revolutionieren will,2021-01-18T09:00:03Z," Dosis des Corona-Impfstoffs von <em>Biontech</em>/Pfizer verabreicht worden. Erster ""Zweit-Impfling"" war eine 84-Jährige Bewohnerin des Hospitals zum Heiligen Geist in Poppenbüttel. Die Seniorin hatte bereits vor","""Das war die größte Krise unseres Unternehmens"". Und: Zum sechsten Mal in Folge sinkt der Inzidenzwert, Eine Pflegeheimbewohnerin erhielt als Erstes die zweite Impfdosis",Wie Marc Fielmann das Brillengeschäft revolutionieren will,http://www.zeit.de/hamburg/2021-01/elbvertiefung-18-01-2021
207,Warum die neuen Virusvarianten Experten Sorgen bereiten,2021-01-18T06:52:52Z," zu lassen.
Nach allem, was bislang bekannt ist, wirken die Impfstoffe auch gegen die Virusvariante B.1.1.7. Zwar zielen die mRNA-Impfungen von Pfizer/<em>BioNTech</em> und Moderna genau auf das Stachelprotein",Einige Corona-Mutationen verbreiten sich derzeit rasant. Wie ansteckend sind sie? Warum entstehen sie gerade jetzt – und bleiben die Impfstoffe wirksam? Ein Überblick,Warum die neuen Virusvarianten Experten Sorgen bereiten,http://www.zeit.de/wissen/gesundheit/2021-01/corona-mutation-varianten-impfung-gefahr-infektion-faq
208,Jens Spahn erwartet fünf Millionen Impfdosen für Februar,2021-01-30T16:32:30Z,"Bundesgesundheitsminister Jens Spahn (CDU) rechnet im Februar mit weiteren fünf Millionen Impfdosen der drei Hersteller AstraZeneca, <em>BioNTech</em> und Moderna. Bis zum 22. Februar hätten die Firmen","Der Bundesgesundheitsminister kündigt Veränderungen der Impfreihenfolge an. Kinderärzte fordern, dass chronisch kranke Kinder und Jugendliche auch geimpft werden.",Jens Spahn erwartet fünf Millionen Impfdosen für Februar,http://www.zeit.de/politik/deutschland/2021-01/corona-impfungen-jens-spahn-impfstoff-impfdosen-lieferung
209,Das bringt der neue Impfstoff von AstraZeneca,2021-01-29T17:53:33Z," Impfstoffe von <em>BioNTech</em>/Pfizer und Moderna erst mal bis ins hohe Alter verimpft werden.
Die gute Nachricht dabei: Mit dem neuen Impfstoff stehen so oder so nun drei Mittel zur Verfügung, um Menschen vor","Die EU bekommt den dritten Corona-Impfstoff. Unklar bleibt, wie stark er Ältere schützt. Deutschland will Menschen ab 65 Jahren deshalb noch nicht damit impfen. Warum?",Das bringt der neue Impfstoff von AstraZeneca,http://www.zeit.de/wissen/gesundheit/2021-01/corona-krise-impfstoff-astrazeneca-impfstrategie-ema-zulassung-eu
210,Johnson & Johnson gibt Impfstoffwirksamkeit mit 66 Prozent an,2021-01-29T15:56:35Z," <em>BioNTech</em> und Moderna. Der US-Konzern teilte mit, dass der Impfstoff in Studien eine 66-prozentige Wirksamkeit bei der Verhinderung einer moderaten bis schweren Erkrankung gezeigt habe. Vor den ernstesten",Die Wirksamkeit des Impfstoffs liegt deutlich niedriger als bei anderen Unternehmen. Allerdings soll er besonders gut vor schweren Verläufen schützen.,Johnson & Johnson gibt Impfstoffwirksamkeit mit 66 Prozent an,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-johnson-johnson-wirksamkeit-coronavirus
211,Impfstoff von AstraZeneca in der EU zugelassen,2021-01-29T15:16:06Z," Impfstoffs für Menschen ab 18 Jahren empfohlen. Wie auch bei den Empfehlungen der Impfstoffe von <em>BioNTech</em>/Pfizer und Moderna galt die Zustimmung der Kommission als Formsache.
Damit sind nun drei Impfstoffe",Nach den Impfstoffen von BioNTech und Moderna ist nun auch der von AstraZeneca in der EU zugelassen – ohne Altersgrenze. Die Kommission mahnt die komplette Lieferung an.,Impfstoff von AstraZeneca in der EU zugelassen,http://www.zeit.de/wissen/2021-01/ema-laesst-astrazeneca-impfstoff-in-der-eu-zu
212,"""Es liegen noch einige harte Wochen der Impfstoff-Knappheit vor uns""",2021-01-29T09:56:02Z," uns"", sagte Spahn. Die nächsten Wochen würden Geduld erfordern.
Als gute Nachricht bezeichnete Spahn, dass der Produktionsstandort von <em>BioNTech</em> in Marburg eine Zulassung erhalten habe. Im zweiten","Bundesgesundheitsminister Jens Spahn appelliert beim Thema Impfen an die Geduld der Bevölkerung. Positiv sei, dass die Fallzahlen zurückgingen.","""Es liegen noch einige harte Wochen der Impfstoff-Knappheit vor uns""",http://www.zeit.de/politik/deutschland/2021-01/coronavirus-jens-spahn-neuinfektionen-leichter-rueckgang-lockdown-gesundheitsminister-bundespressekonferenz
213,Impfstoff mit Altersbeschränkung?,2021-01-29T04:58:42Z,Nach den Corona-Impfstoffen von <em>BioNTech</em>/Pfizer und Moderna steht nun auch das Vakzin des Pharmakonzerns AstraZeneca kurz vor der Zulassung in der EU. Bereits vor der finalen Einschätzung durch die,"Noch gar nicht zugelassen, aber schon Lieferstress mit der EU – der Impfstoff von AstraZeneca. Was taugt er? Außerdem im Podcast: Verschwörungschats auf Telegram",Impfstoff mit Altersbeschränkung?,http://www.zeit.de/politik/2021-01/astra-zeneca-corona-impfung-unter-65-jaehrige-nachrichtenpodcast
