,title,release_date,snippet,teaser_text,teaser_title,href
91,Jeder Impfstoff ist besser als keine Impfung,2021-01-28T15:52:38Z," Impfstoffen gerade in dieser Altersgruppe. Die Verwirrung bezieht sich allerdings nur auf einen einzigen der Impfstoffe, den von <em>AstraZeneca</em>. Die Arzneimittelbehörde Ema wird ihn voraussichtlich an diesem","Offenbar ist unklar, inwieweit der Impfstoff von AstraZeneca bei Älteren wirkt. Das macht den Impfplan komplizierter. Hilfreich wäre die Zulassung aber dennoch.",Jeder Impfstoff ist besser als keine Impfung,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfung-astra-zeneca-wirksamkeit-alte-menschen-biontech-moderna
92,Bund und Länder planen Sondertreffen zum Thema Impfen,2021-01-28T12:35:15Z," gesagt.
Im Streit der EU-Kommission mit dem Pharmakonzern <em>AstraZeneca</em> um seine Impfstofflieferungen setzt Spahn auf eine Verhandlungslösung. Eine lange juristische Auseinandersetzung über die Offenlegung","Bundesgesundheitsminister Jens Spahn will Politik, Wirtschaft und Wissenschaft an einen Tisch bitten. Der Impfstoff könnte noch in den nächsten ""zehn Wochen"" knapp sein.",Bund und Länder planen Sondertreffen zum Thema Impfen,http://www.zeit.de/politik/deutschland/2021-01/corona-impfgipfel-jens-spahn-bund-laender-konferenz
93,Entkommt das Virus jetzt der Impfung?,2021-01-28T12:21:44Z," Impfstoffen gehört auch der Vektorimpfstoff von <em>AstraZeneca</em>, der diese Woche in der EU zugelassen werden könnte. Friedemann Weber jedoch gibt sich optimistisch: ""Auch diese Impfung sollte stark genug sein, um","Neue Virusmutanten von Sars-CoV-2 könnten den Impferfolg gefährden. Hersteller planen bereits, ihre Stoffe anzupassen. Schutzlos sind wir dennoch nicht.",Entkommt das Virus jetzt der Impfung?,http://www.zeit.de/wissen/gesundheit/2021-01/corona-mutationen-impfung-wirksamkeit-virusvariante-impfstoff
94,Mord oder Totschlag?,2021-01-28T04:58:40Z," Impfschutz. Die Hersteller BioNTech und <em>AstraZeneca</em> räumen Lieferprobleme ein. Wenn es bei diesem Tempo bleibt, dann braucht es Jahre, bis Deutschland Herdenimmunität erreicht. An der Einwohnerzahl liegt's",Im Prozess um den Tod des Politikers Walter Lübcke wird heute das Urteil erwartet. Außerdem im Nachrichtenpodcast: Warum wird in vielen Bundesländern so langsam geimpft?,Mord oder Totschlag?,http://www.zeit.de/politik/2021-01/luebcke-prozess-urteil-mord-kassel-rechtsextremismus-nachrichtenpodcast
95,Klare Verbindung ins Hier und Jetzt,2021-01-27T17:11:14Z,"-Wirtschaftskorrespondentin Lisa Nienhaus im Gespräch mit Moses Fendel ein.
Außerdem im Nachrichtenpodcast: Der Streit zwischen der EU-Kommission und dem britisch-schwedischen Impfstoffhersteller <em>AstraZeneca</em> eskaliert",Der Bundestag hat der Befreiung des KZ Auschwitz vor 76 Jahren gedacht. Zwei Rednerinnen aus zwei Generationen haben die Wichtigkeit des Gedenkens in unserer Zeit betont.,Klare Verbindung ins Hier und Jetzt,http://www.zeit.de/politik/2021-01/holocaust-gedenken-bundestag-schuldenbremse-nachrichtenpodcast
96,Die Hälfte bleibt im Kühlschrank,2021-01-27T15:55:43Z," manches für die vorsichtige Variante zu sprechen. Die Pharmaunternehmen liefern nicht die erwartete Menge der Vakzine, erst meldete BioNTech Verzögerungen, jetzt <em>AstraZeneca</em>. Am vorvergangenen Freitag","Deutschland impft quälend langsam – auch, weil manche Bundesländer große Impfstoffmengen zunächst einlagern. Ist das die richtige Strategie? ",Die Hälfte bleibt im Kühlschrank,http://www.zeit.de/2021/05/impfstrategie-eu-coronavirus-impfstoff-produktion-aufbewahrung
97,Gebt die Impfstoffpatente frei,2021-01-27T11:30:38Z," auf, nachdem es am Mittwoch  Unklarheit über weitere Gespräche zwischen <em>AstraZeneca</em> und der EU-Kommission gab und der französische Hersteller Sanofi in die Herstellung des Biontech-Wirkstoffs einsteigen","Europa darf die Produktion der Impfstoffe nicht länger den Entwicklern überlassen. Es ist höchste Zeit, dass die Lizenzen zum Gemeingut werden.",Gebt die Impfstoffpatente frei,http://www.zeit.de/wirtschaft/2021-01/coronavirus-impfstoff-produktion-astrazeneca-eu-kommission-lizenzmodell
98,AstraZeneca dementiert Absage von Krisentreffen mit der EU,2021-01-27T11:28:50Z,Der britisch-schwedische Impfstoffhersteller <em>AstraZeneca</em> hat die Absage eines Krisentreffens zurückgezogen und will nun doch an dem für diesen Abend geplanten Gespräch teilnehmen. Wie die Deutsche,"Der Pharmakonzern widerspricht Berichten, wonach ein für Mittwochabend geplantes Treffen mit der EU nicht stattfinden wird. Man werde wie geplant teilnehmen.",AstraZeneca dementiert Absage von Krisentreffen mit der EU,http://www.zeit.de/politik/2021-01/astrazeneca-corona-impfstoff-krisentreffen-eu-absage
99,AstraZeneca weist Verantwortung zurück,2021-01-27T09:32:55Z,"Der Chef des Impfstoffherstellers <em>AstraZeneca</em> hat den Verdacht zurückgewiesen, sein Unternehmen liefere für die EU bestimmte Corona-Impfdosen an andere Länder wie Großbritannien. ""Ich denke, wir",An den Lieferengpässen des Impfstoffherstellers soll ein verzögerter Vertragsabschluss mit der EU schuld sein. Der Konflikt mit Brüssel spitzt sich weiter zu.,AstraZeneca weist Verantwortung zurück und gibt EU die Schuld,http://www.zeit.de/politik/ausland/2021-01/astrazeneca-corona-impfstoff-lieferengpaesse-vertrag-eu
100,Die beste Werbung für den Brexit,2021-01-27T07:31:57Z,"Die EU-Kommission macht im Streit um die Lieferverzögerung des <em>AstraZeneca</em>-Impfstoffs gerade die beste Werbung für den Brexit: Sie agiert langsam, bürokratisch und protektionistisch. Und wenn etwas",Langsam und bürokratisch: Viele Briten sehen ihre Vorurteile gegen die EU durch den Streit um den AstraZeneca-Impfstoff bestätigt. Boris Johnson springt dem Konzern bei.,Die beste Werbung für den Brexit,http://www.zeit.de/politik/ausland/2021-01/astrazeneca-eu-kommission-corona-impfstoff-produktion-grossbritannien
101,Joe Biden will 200 Millionen weitere Impfdosen kaufen,2021-01-27T06:41:00Z,", um die gesamte Bevölkerung des Landes zu impfen.
Ob es bereits Zusagen von den Konzernen gibt, sagte Biden nicht. Der britisch-schwedische Hersteller <em>AstraZeneca</em> hat die EU gerade versetzt: Er will nur",Die EU ringt mit den Herstellern um deren Lieferzusagen – bislang vergebens. Auch der neue US-Präsident will die Impfungen beschleunigen und macht ein großes Versprechen.,Joe Biden will 200 Millionen weitere Impfdosen kaufen,http://www.zeit.de/politik/ausland/2021-01/usa-joe-biden-corona-impfstoffe-aufstockung-moderna-pfizer
102,Geteilter Impfstoff ist doppelter Impfstoff,2021-01-27T04:58:00Z," Lieferungen von BioNTech und Pfizer. Und auch der Konzern <em>AstraZeneca</em> wird der EU vorerst weniger liefern als vereinbart. ZEIT-Wirtschaftsredakteur Jens Tönnesmann fordert, die Produktionskapazitäten zu erhöhen","Lieferengpässe bremsen die Impfkampagne. Könnten Herstellungslizenzen an Firmen wie Bayer das Problem lösen? Und: die langsamen 5,5 Milliarden Euro aus dem Digitalpakt",Geteilter Impfstoff ist doppelter Impfstoff,http://www.zeit.de/politik/2021-01/coronavirus-impfstoff-produktion-lizensierung-digitalpakt-homeschooling-nachrichtenpodcast
103,Europa verliert den Impfwettkampf,2021-01-26T16:53:36Z," es. Gesundheitskommissarin Stella Kyriakides hat am Montagabend den Stand der Gespräche zwischen der EU-Kommission und dem britisch-schwedischen Impfhersteller <em>AstraZeneca</em> öffentlich gemacht. ""Die","Für die EU-Kommission sind die Mengenreduzierungen der Hersteller ein Desaster, immer lauter wird die Kritik. Die europäische Impfpolitik verspielt ihre Glaubwürdigkeit.",Europa verliert den Impfwettkampf,http://www.zeit.de/politik/ausland/2021-01/eu-kommission-astrazeneca-corona-impfstoff-produktion-engpass
104,Wie kommt Europa aus der Impfstoffkrise?,2021-01-26T16:18:29Z,"""Jetzt müssen die Firmen liefern"", fordert EU-Kommissionspräsidentin Ursula von der Leyen und meint damit unter anderem den britisch-schwedischen Pharmakonzern <em>AstraZeneca</em>. Was die Europäische Union","Die EU-Länder haben zu wenig Corona-Impfstoff, weil zwei Firmen weniger liefern als vereinbart. Was kann die EU tun? Und: Die Regierungskrise in Italien geht weiter.",Wie kommt Europa aus der Impfstoffkrise?,http://www.zeit.de/politik/2021-01/corona-impfstoff-regierungskrise-italien-nachrichtenpodcast
105,Zwei Prozent der Bevölkerung gegen Covid geimpft,2021-01-26T15:40:24Z," darüber hinaus: 56,2 Millionen Dosen von <em>AstraZeneca</em>, bis zu 73 Millionen Dosen von CureVac und 37,25 Millionen Dosen von Johnson & Johnson.
Die EU-Gesundheitsbehörde ECDC soll die Daten zu gelieferten und","Die Corona-Immunisierung in Deutschland geht nur langsam voran: 1,6 Millionen Bürger wurden bisher einmal geimpft. Grund sind Lieferengpässe und schlechte Organisation.",Zwei Prozent der Bevölkerung gegen Covid geimpft,http://www.zeit.de/wissen/2021-01/coronavirus-immunisierung-impfstoff-produktion-engpass-logistik
106,"""Jetzt müssen die Firmen liefern""",2021-01-26T12:29:01Z,"-schwedischen Pharmakonzern <em>AstraZeneca</em>. Die EU hatte im vergangenen Jahr 400 Millionen Impfdosen von der Firma bestellt, die Ende der Woche die Marktzulassung für Europa erhalten könnte. Am vergangenen Freitag",Im Streit mit AstraZeneca mahnt Ursula von der Leyen die Impfstoffhersteller zur Einhaltung der Lieferverpflichtungen. Als EU habe man schließlich Milliarden investiert.,"""Jetzt müssen die Firmen liefern""",http://www.zeit.de/politik/ausland/2021-01/corona-impfstoffhersteller-ursula-von-der-leyen-lieferverpflichtungen
107,AstraZeneca weist Bericht über geringe Wirksamkeit bei Älteren zurück,2021-01-25T23:23:41Z,"Der Impfstoffhersteller <em>AstraZeneca</em> weist Berichte über eine deutlich reduzierte Wirksamkeit seines Impfstoffes bei Menschen über 65 zurück. Die Angaben seien komplett falsch, teilte der Konzern mit",Laut einem Bericht ist der Corona-Impfstoff von AstraZeneca bei Senioren weniger wirksam. Die EU verlangt wegen Lieferverzögerungen Einblick in die Firmendaten.,AstraZeneca weist Bericht über geringe Wirksamkeit bei Älteren zurück,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-astrazeneca-wirksamkeit-aeltere
108,Die Proteste werden weitergehen,2021-01-25T16:11:20Z," <em>AstraZeneca</em> doch noch die versprochene Anzahl an Impfdosen an die EU liefert. Ende dieser Woche soll der Impfstoff voraussichtlich zugelassen werden.
Was noch? Kommen Sie ins Clubhouse. Bodo Ramelow ist auch",Außenminister Heiko Maas kritisiert den harten Umgang der russischen Behörden mit den Demonstrierenden. Außerdem im Update: Die Arbeiten an Nord Stream 2 kommen voran.,Die Proteste werden weitergehen,http://www.zeit.de/politik/2021-01/russland-alexej-nawalny-proteste-festnahme-sicherheitskraefte-demonstranten-nachrichtenpodcast
109,EU-Ratspräsident droht Impfstoffherstellern mit Konsequenzen,2021-01-24T12:44:50Z," Klarheit über die Gründe der Verzögerung. Nach den Pharmaunternehmen BioNTech und Pfizer hatte am Freitag auch der Hersteller <em>AstraZeneca</em> angekündigt, zeitweise weniger Impfstoff liefern zu können als","Angesichts verzögerter Impfstofflieferungen hat Charles Michel den Herstellern mit rechtlichen Schritten gedroht. Die EU erwarte, dass die Verträge eingehalten werden.",EU-Ratspräsident droht Impfstoffherstellern mit Konsequenzen,http://www.zeit.de/politik/ausland/2021-01/corona-krise-impstoffhersteller-lieferverzoegerung-eu-charles-michel-druck
110,"""Jetzt ist das Vertrauen erschüttert""",2021-01-24T12:08:23Z," meiner Sicht wird der Impfprozess erst richtig in Schwung kommen, wenn Stoffe wie der von <em>AstraZeneca</em> auf den Markt kommen. Die sind im Handling einfacher, jeder Hausarzt kann sie im Kühlschrank in seiner","Wolfgang Mueller leitet eine Klinik in NRW und wartet vergeblich auf Impfstoff für sein Team. Die Politik habe hier versagt, mit Jens Spahn tauschen will er aber nicht.","""Jetzt ist das Vertrauen erschüttert""",http://www.zeit.de/politik/deutschland/2021-01/krankenhausdirektor-corona-impfung-lieferengpass-pfizer-biontech-nrw-klinikmitarbeiter
111,"""Die EU will ein System aufrechterhalten, das ihren Bürgern schadet""",2021-02-04T14:19:47Z,". Oder wenn sie Firmen wie <em>AstraZeneca</em> und BioNTech, in die sie investiert hat, dazu bringen würde, ihre Impfstofftechnologien mit anderen Herstellern zu teilen, um die weltweite Produktion hochzufahren","Der britische Jurist Tahir Amin fordert, den Patentschutz für Impfstoffe aufzuheben. So könnte schneller geimpft werden – und Pharmafirmen würden dennoch Profit machen.","""Die EU will ein System aufrechterhalten, das ihren Bürgern schadet""",http://www.zeit.de/wirtschaft/2021-02/impfgerechtigkeit-corona-kirse-globale-verteilung-patentschutz-imak-impfstoff-produktion
112,Ist das noch patentiert – oder kann das jeder haben?,2021-02-04T06:36:32Z," Million Dosen des Herstellers <em>AstraZeneca</em>. Zum doppelten Preis, den die europäischen Länder an das britisch-schwedische Unternehmen bezahlt haben. Nur um die Relationen klarzumachen: Das Land hat knapp 60","Aus Produkten einzelner Unternehmen könnten Volksimpfstoffe werden, die für alle zugänglich sind. Was radikal klingt, ist am Ende eine Frage des politischen Willens.",Ist das noch patentiert – oder kann das jeder haben?,http://www.zeit.de/politik/ausland/2021-02/corona-impfstoff-globale-verteilung-pandemie-gerechtigkeit-5vor8
113,"Schleppend, aber nur für den Moment",2021-02-04T04:26:26Z,", funktioniert also nach einem ähnlichen Prinzip wie der Impfstoff der Universität Oxford und <em>AstraZeneca</em>, der am 29. Januar in der EU zugelassen wurde. Ein Stück DNA, die den Bauplan für das Stachelprotein von",Bis April bleibt es knapp mit den Impfstoffen. Daran kann die Politik nichts ändern. Doch ob Sputnik oder andere Impfungen: Neues aus der Forschung lässt zu Recht hoffen.,"Schleppend, aber nur für den Moment",http://www.zeit.de/wissen/2021-02/corona-impfstoffe-forschung-knappheit-astra-zeneca-moderna-pfizer
114,AstraZeneca-Impfstoff wirkt möglicherweise auch gegen Übertragung,2021-02-03T17:29:32Z,Der Corona-Impfstoff des britischen Pharmakonzerns <em>AstraZeneca</em> und der Universität Oxford könnte ersten Erkenntnissen zufolge auch gegen die Übertragung des Virus wirken. Wie aus der am Mittwoch von,"Bislang galt die AstraZeneca-Impfung nur als Schutz vor einer Erkrankung. Nun gibt es erste Hinweise, dass sie auch die Ansteckung mit dem Virus verringern könnte.",AstraZeneca-Impfstoff wirkt möglicherweise auch gegen Übertragung,http://www.zeit.de/wissen/gesundheit/2021-02/astra-zeneca-corona-impfungen-impfstoff-wirksamkeit-uebertragung
115,Großbritannien fordert verlängerte Übergangsregeln für Nordirland,2021-02-03T16:59:45Z," EU mit Großbritannien um Corona-Impfstoff des schwedisch-britischen Herstellers <em>AstraZeneca</em>. Als der Konzern der EU eine Lieferkürzung ankündigte, reagierte diese mit Exportauflagen für Impfstoff","Ende März sollten die Übergangsregeln für Lebensmittellieferungen von Großbritannien nach Nordirland auslaufen. Um Lieferprobleme zu lösen, sollten sie bis 2023 gelten.",Großbritannien fordert verlängerte Übergangsregeln für Nordirland,http://www.zeit.de/politik/ausland/2021-02/brexit-grossbritannien-nordirland-uebergangsregel-zollkontrollen-lebensmittel
116,Reicht es für alle?,2021-02-03T15:55:09Z," erhalten: eine Million Dosen des Herstellers <em>AstraZeneca</em>.
Covax hat seine Finanzen inzwischen aufstocken und mehr Dosen kaufen können. Es wird demnächst auch Geld aus Washington bekommen, weil die USA unter","Europa streitet über zu wenig Impfstoff – in anderen Teilen der Welt fehlt er, reiche Länder impfen zuerst. Jetzt beginnt die Politik, über Zwangsmaßnahmen nachzudenken.",Reicht es für alle?,http://www.zeit.de/2021/06/corona-impfstoff-knappheit-impfdosen-europa-asien-afrika
117,Wären bloß die Mutanten nicht,2021-02-03T12:54:42Z," Haftung – im Gegensatz zu den Verträgen mit der EU – nicht zu übernehmen. Und es zeigt sich: Unter anderem hat eine Studie der Universität Oxford gezeigt, dass die Impfung von <em>AstraZeneca</em> schon nach der",In Großbritannien werden Hunderttausende täglich durch die Impfzentren geschleust. Auch der Lockdown wirkt. Doch jetzt gefährden die neuen Virusvarianten den Erfolgsplan.,Wären bloß die Mutanten nicht,http://www.zeit.de/politik/ausland/2021-02/corona-impfungen-grossbritannien-mutation-b-1-1-7-neuinfektionen
118,Fünf Lektionen aus dem AstraZeneca-Debakel,2021-02-02T19:38:28Z," Streit um die Impfstoffverteilung mit dem Pharmaunternehmen <em>AstraZeneca</em> die Europäische Union als Verliererin hervor. Und der britische Premier Boris Johnson genießt seinen Triumph, den die Mail on Sunday","Die EU ist im Streit um die Impfstoffverteilung die Verliererin. Es hätte nicht so kommen müssen, aber aus dem Scheitern lassen sich einige Lehren ziehen.",Fünf Lektionen aus dem AstraZeneca-Debakel,http://www.zeit.de/politik/2021-02/corona-impfstoff-eu-astrazeneca-pharmaunternehmen-konflikt
119,Hilfe vom Feind,2021-02-02T14:39:04Z," <em>AstraZeneca</em> sollen Mitte Februar geliefert werden. 50.000 weitere Dosen aus eigenen Bestellungen sollen bis Ende Februar ankommen, teilte der Ministerpräsident der PA, Mohammed Schtajjeh, dazu mit.
Es wirkt","Wer ist eigentlich verantwortlich dafür, dass Palästinenser geimpft werden? Die Diskussion darüber berührt den Kern des israelisch-palästinensischen Konflikts.",Hilfe vom Feind,http://www.zeit.de/politik/ausland/2021-02/corona-impfung-palaestinenser-israel-westjordanland-gaza-menschenrechte
120,Russischer Corona-Impfstoff zeigt in Zwischenanalyse gute Wirksamkeit,2021-02-02T12:49:26Z,", Schmerzen an der Einstichstelle oder Abgeschlagenheit.
Sputnik V ist wie die Vakzine von <em>AstraZeneca</em> ein Vektorimpfstoff: Ein Teil des Viruserbguts, das die Informationen für den Bau des Stachelproteins","Sputnik V war der erste zugelassene Corona-Impfstoff, doch wie gut er schützt, war bisher nicht prüfbar. Nun sind erste Daten zu Effektivität und Sicherheit publiziert.",Russischer Corona-Impfstoff zeigt in Zwischenanalyse gute Wirksamkeit,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfstoff-russland-sputnik-v-wirksamkeit
121,Wahlen werden heute mit der Spritze entschieden,2021-02-02T10:08:52Z," Vertreter der EU-Kommission einbestellt, womit die Machtverhältnisse in Europa schon mal klargestellt wurden. Auch die Pharmaindustrie – Vertreter der Firmen BioNTech, Pfizer, <em>AstraZeneca</em>, CureVac, IDT",Boris Johnson hat sich politisch durch eine erfolgreiche Impfkampagne gerettet. In der deutschen Politik aber geht im Wahljahr die große Angst vor dem Impffrust um.,Wahlen werden heute mit der Spritze entschieden,http://www.zeit.de/politik/deutschland/2021-02/corona-impfgipfel-pandemie-astrazeneca-biontech-angela-merkel
122,Ein Wunder wird es nicht geben,2021-02-01T16:46:58Z," Nachrichten: Die EU hat von <em>AstraZeneca</em> nach einer Woche Streit eine Zusage für zusätzliche Dosen bekommen, auch BioNTech prognostizierte mehr Lieferungen und Bayer will nun ebenfalls in die Impfstoffproduktion","In Berlin findet heute der Impfgipfel statt. Vorher hieß es: Wunder sind davon nicht zu erwarten. Außerdem im Update von ""Was Jetzt?"": Der Putsch in Myanmar",Ein Wunder wird es nicht geben,http://www.zeit.de/politik/2021-02/impfgipfel-corona-impfstoff-produktion-astrazeneca-bayer-finanzhilfen-nachrichtenpodcast
123,Bundesregierung geht von breiter Impfstoff-Verfügbarkeit im Herbst aus,2021-02-01T14:41:18Z," Ursula von der Leyen hatte bekannt gemacht, dass <em>Astrazeneca</em> 40 Millionen Dosen liefern will, 9 Millionen mehr als vor zehn Tagen angekündigt. Der Hersteller Moderna bestätigte der dpa ein Liefervolumen","Spätestens im dritten Quartal sollen so viele Vakzine in Deutschland vorhanden sein, dass alle Menschen geimpft werden können. Das geht aus Regierungspapieren hervor.",Bundesregierung geht von breiter Impfstoff-Verfügbarkeit im Herbst aus,http://www.zeit.de/politik/deutschland/2021-02/lieferung-corona-impfstoff-ueberblick-pandemie-krise-impfgipfel
124,"Pflegerin übt Kritik, Asklepios zieht vor Gericht",2021-02-01T09:00:03Z," Bundesgesundheitsministerium antwortete ein paar Stunden später: Da die Hersteller BioNTech und <em>AstraZeneca</em> mehr Impfstoff liefern würden als geplant, wären Engpässe ausgeglichen. Worauf Tschentscher nachhakte: Wie das mit den","Eine Rebellion mit Folgen. Außerdem in der ""Elbvertiefung"": Corona-Impfungen: Die wichtigsten Fragen und Antworten, 135 Neuinfektionen am Sonntag, Inzidenz gesunken","Pflegerin übt Kritik, Asklepios zieht vor Gericht",http://www.zeit.de/hamburg/2021-02/elbvertiefung-01-02-2021
125,Wo bleiben die Ampullen?,2021-02-01T08:32:49Z,"."" Tests und Impfungen zum Schutz von Pflegeheimbewohnern müssten deshalb oberste Priorität haben.
Brysch fordert eine veränderte Impfstrategie. Sobald das Vakzin von <em>AstraZeneca</em> zur Verfügung stehe, gelte","Bei der Terminvergabe für Corona-Impfungen herrscht vielerorts Chaos, dabei liegt das eigentliche Problem ganz woanders. Ein Impfgipfel soll das nun lösen.",Wo bleiben die Ampullen?,http://www.zeit.de/politik/deutschland/2021-01/corona-impfungen-impfgipfel-terminvergabe-coronavirus-information
126,BioNTech will mehr Impfstoff an die EU liefern,2021-02-01T06:11:58Z," herstellen.
Am Sonntag war bereits bekannt geworden, dass die EU etwas mehr Dosen des britisch-schwedischen Impfstoffherstellers <em>AstraZeneca</em> erhalten soll als zuletzt befürchtet. Statt der versprochenen 80","Das Mainzer Unternehmen plant, seine Produktion um mehr als die Hälfte zu steigern. Davon soll bald auch die EU profitieren – mit bis zu 75 Millionen zusätzlichen Dosen.",BioNTech will mehr Impfstoff an die EU liefern,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfstoff-impfdosen-lieferung-biontech-eu
127,"""Wir brauchen einen nationalen Impfplan""",2021-02-01T01:34:53Z," Unternehmens <em>AstraZeneca</em>. Alle Pharmakonzerne seien ""unverzüglich ihren Fähigkeiten entsprechend in die Produktion einzubeziehen"", verlangte Habeck.
Klare Worte fand auch der Hauptgeschäftsführer des Deutschen",Politiker und Verbandsvertreter fordern vom heutigen Impfgipfel mehr Verlässlichkeit über Zeitpläne. Mehrere Ministerpräsidenten verlangen einen nationalen Impfplan.,"""Wir brauchen einen nationalen Impfplan""",http://www.zeit.de/politik/deutschland/2021-01/impfgipfel-jens-spahn-angela-merkel-michael-mueller-erwartungen-impfplan
128,Lieferausfall bei AstraZeneca an EU geringer als erwartet,2021-01-31T23:53:06Z,Der britisch-schwedische Hersteller <em>AstraZeneca</em> will EU-Angaben zufolge im ersten Quartal nun doch mehr Corona-Impfstoff an die Europäische Union liefern als angekündigt. Es kämen neun Millionen,Laut EU-Kommission will der Impfstoffhersteller 40 Millionen Impfdosen bis Ende März liefern. Das ist die Hälfte der ursprünglich anvisierten Menge.,Lieferausfall bei AstraZeneca an EU geringer als erwartet,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-lieferung-astra-zeneca-eu
129,Was können die Impfstoffe aus Russland und China?,2021-01-31T17:46:56Z," ein Vektorimpfstoff, das Prinzip ist also ähnlich wie bei der Vakzine von <em>AstraZeneca</em>, die am vergangenen Freitag in der EU zugelassen wurde. Ein Teil des Viruserbguts, das die Informationen für den Bau","Auch in Deutschland wird nun über den Einsatz von Sputnik V, CoronaVac und BBIBP-CorV diskutiert. Was über Wirksamkeit und Sicherheit der Corona-Impfstoffe bekannt ist.",Was können die Impfstoffe aus Russland und China?,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoffe-sputnik-v-sinovac-sinopharm-sicherheit-zulassung
130,"""Reiche Länder müssten nicht einmal super großzügig sein""",2021-02-13T16:02:26Z," müssen all diese Produkte noch auf die Notfallliste der WHO. Zweitens könnte es Probleme bei der Herstellung und Lieferung geben, <em>AstraZeneca</em> zum Beispiel hat uns das bereits mitgeteilt. Und das Dritte ist","Wie können alle Menschen von den Covid-19-Impfstoffen profitieren? Eine Initiative der WHO hat einen Plan. Ihr Architekt Bruce Aylward erklärt, was dafür wichtig ist.","""Reiche Länder müssten nicht einmal super großzügig sein""",http://www.zeit.de/wissen/gesundheit/2021-02/weltgesundheitsorganisation-bruce-aylward-berater-tedros-adhanom-ghebreyesus-impfdosen-patent
131,Ungerechte Impfstoffverteilung könnte die Pandemie verlängern,2021-02-13T15:10:08Z,". Einige der von Covax bestellten Impfstoffe befinden sich erst in den finalen Testphasen. Laut einer Übersicht der Impfallianz Gavi hat Covax Verträge mit Biontech/Pfizer, <em>Astrazeneca</em> und Serum Institute","Neue Daten zeigen: Während sich reiche Länder 70 Prozent der Impfstoffe gesichert haben, können ärmere Länder womöglich erst 2023 impfen. Ein Ausweg ist nicht in Sicht.",Ungerechte Impfstoffverteilung könnte die Pandemie verlängern,http://www.zeit.de/politik/ausland/2021-02/corona-impfstoff-verteilung-covax-gerechtigkeit-weltweit
132,BioNTech und Bayern entwickeln Software zur Impfstoffverteilung,2021-02-12T14:40:38Z," Impfstoffe abgeschlossen. Sowohl Pfizer/BioNTech als auch der britische Hersteller <em>AstraZeneca</em> meldeten im Januar jedoch Liefer- und Produktionsengpässe, die dazu führen, dass die vertraglich vereinbarten","Wo wird Impfstoff knapp, wo fehlen Mitarbeiter in Impfzentren? All dies soll künftig eine Software erfassen und steuern. Der ""grobe Rahmen"" stehe, teilte BioNTech mit.",BioNTech und Bayern entwickeln Software zur Impfstoffverteilung,http://www.zeit.de/wissen/2021-02/corona-impfstoff-biontech-bayern-software-impfstoffverteilung
133,So kann es doch noch funktionieren,2021-02-11T15:31:35Z," traditionellen Vektorimpfstoffe wie <em>AstraZeneca</em> hätten einen konkreten Fragenkatalog gebraucht: Wo stehen biologische Fermenter, mit denen sich die Zellen züchten lassen? Und wo geeignete Abfüllanlagen","Der Impfgipfel ist gescheitert. Nun sieht es so aus, als würde sich die Politik auf das Verwalten des Versagens konzentrieren. Aber es ist noch nicht zu spät.",So kann es doch noch funktionieren,http://www.zeit.de/wirtschaft/2021-02/corona-impfstoff-produktion-impfgipfel-politik
134,Flexibel,2021-02-10T15:56:59Z," liegen keine Daten vor, dass der Stoff des Unternehmens nicht gegen die südafrikanische Variante wirke.
Das gilt offenbar nur eingeschränkt für den Impfstoff von <em>AstraZeneca</em>. Das schwedisch-britische","Die Pharmafirmen müssen wegen der neuen Virusvarianten ihre Impfstoffe anpassen. Sie sind zuversichtlich, dass das gelingt – vor allem bei BioNTech und Moderna.",Mit Booster und geändertem Design,http://www.zeit.de/2021/07/corona-impfstoffe-virusvariante-mutation-biontech-astra-zeneca
135,Rasant,2021-02-10T15:56:35Z,", dass der Impfstoff von <em>AstraZeneca</em> gegen den südafrikanischen Erreger deutlich schlechter wirkt. Die Regierung des Landes hat die Impfungen vorerst gestoppt und will nun mehr Daten abwarten.
Derweil","Die Mutanten machen die Bekämpfung des Coronavirus schwieriger. Das beeinflusst die Chancen, es zu besiegen. Und was, wenn es zu einer tödlicheren Variante kommt?",Ein rasanter Gegner,http://www.zeit.de/2021/07/corona-mutation-variante-b117-virus-impfung
136,Whistleblower im Labor,2021-02-10T13:08:51Z," <em>AstraZeneca</em> sei sogar an einer öffentlichen Universität, also mit Steuergeldern, entwickelt worden. 
Im April 2020 forderte selbst Angela Merkel während einer Pressekonferenz deshalb, die Ergebnisse der","Dürfen Corona-Impfstoffe patentgeschützt sein? Im Namen globaler Gerechtigkeit fordert das Kunstkollektiv Peng! Mitarbeiter von BioNTech auf, die Formeln zu verraten.",Whistleblower im Labor,http://www.zeit.de/kultur/kunst/2021-02/biontech-leaks-peng-kollektiv-aktion-impfstoffe
